model_id,model_name,paradigm,params_b,seed,layer_idx,surgery,jitter,domain,prompt_id,prompt,answer,generated,correct,n_prompt_tokens,logits_entropy,logit_margin,runtime_ms
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,math,m09,What is 50 - 23? Answer with just the number:,27,"27.

Question: If there are",1,17,0.3090677559375763,4.4140625,1149.850606918335
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,math,m10,What is 6 * 7? Answer with just the number:,42,"42.

 * Bonus points",1,15,0.2295321226119995,4.0234375,1116.2219047546387
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,math,m11,What is 200 / 8? Answer with just the number:,25,"25. Now, let's move",1,17,0.19967272877693176,4.1796875,1080.1901817321777
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,math,m12,What is 33 + 44? Answer with just the number:,77,77. What is 33,1,17,0.2431250661611557,4.8515625,1125.2038478851318
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,math,m13,What is 13 * 5? Answer with just the number:,65,75. What is 13,0,16,0.24337983131408691,3.515625,1132.1072578430176
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,math,m14,What is 96 / 8? Answer with just the number:,12,12. How do you calculate this?,1,16,0.48383647203445435,2.671875,1116.856575012207
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,math,m15,What is 88 - 29? Answer with just the number:,59,"69. Now, here's the",0,17,0.19953900575637817,5.0859375,1143.418550491333
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,math,m16,What is 14 * 6? Answer with just the number:,84,"84.

 * Bonus points",1,16,0.3287753462791443,3.109375,1075.6721496582031
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,factual,f01,The capital of Japan is,Tokyo,Tokyo. Tokyo is known for its iconic,1,5,0.5857512950897217,4.015625,1168.910026550293
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,factual,f02,Water freezes at 0 degrees,Celsius,Celsius (32 degrees Fah,1,7,0.9313005805015564,3.35546875,1194.1766738891602
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,factual,f03,The chemical symbol for gold is,Au,"Au.

The chemical symbol for silver is",1,6,0.7986623048782349,1.5234375,1121.1159229278564
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,factual,f04,The largest planet in our solar system is,Jupiter,"Jupiter, which is a gas giant. It is",1,8,1.8983545303344727,2.1640625,1040.4300689697266
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,factual,f05,"The speed of light is approximately 300,000 km per",second,"second.

The time it takes for light to",1,16,0.003762871492654085,8.2109375,1049.304723739624
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,factual,f06,DNA stands for deoxyribonucleic,acid,"acid, which is the molecule that carries the genetic",1,10,0.5451922416687012,3.46875,1110.8145713806152
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,factual,f07,The square root of 144 is,12,"12, since 12 ×",1,9,0.9840949177742004,2.4169921875,1070.7426071166992
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,factual,f08,The atomic number of carbon is,6,"6, which means each carbon atom has",1,6,0.7140721678733826,3.404296875,1093.7516689300537
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,factual,f09,The boiling point of water is 100 degrees,Celsius,Celsius (212 degrees F,1,12,0.14599178731441498,5.1953125,1148.7982273101807
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,factual,f10,The chemical formula for table salt is,NaCl,"NaCl.

The chemical formula for water is",1,7,1.748771071434021,2.1640625,1106.6958904266357
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,factual,f11,The Earth orbits the,Sun,Sun in a nearly circular path. The average distance,1,5,0.2761833369731903,2.7734375,1103.2702922821045
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,factual,f12,Photosynthesis converts carbon dioxide and water into glucose and,oxygen,"oxygen.

The oxygen produced is released into the",1,12,0.09082301706075668,6.515625,1070.878028869629
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,factual,f13,The fastest land animal is the,cheetah,"cheetah, which can reach speeds of up",1,7,1.4211573600769043,2.2734375,1137.0630264282227
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,factual,f14,The human body has 206,bones,"bones, which are categorized into two main groups",1,8,0.21309135854244232,5.28125,1138.2992267608643
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,factual,f15,The chemical symbol for iron is,Fe,'Fe'. It is a common element found,1,6,1.2380869388580322,0.390625,1136.3799571990967
tiiuae/Falcon-H1-0.5B-Instruct,FalconH1-0.5B,hybrid,0.5,37,18,expand,on,factual,f16,The Great Wall is located in,China,"China, not in the United States. The United",1,6,2.7713115215301514,0.388671875,1117.2113418579102
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,math,m01,What is 7 * 8? Answer with just the number:,56,"16.**

**Explanation:**",0,15,0.04636222869157791,5.9375,890.4879093170166
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,math,m02,What is 15 + 27? Answer with just the number:,42,"42

**Question 2:**",1,17,0.08414407819509506,6.078125,843.8260555267334
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,math,m03,What is 100 - 37? Answer with just the number:,63,"63

Question 12: What",1,18,0.02946736291050911,7.25,822.9124546051025
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,math,m04,What is 144 / 12? Answer with just the number:,12,"12

**Explanation:**  
To find",1,18,0.06971441209316254,5.796875,902.118444442749
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,math,m05,What is 9 * 9? Answer with just the number:,81,"81

Question: What is 9",1,15,0.05109458789229393,6.015625,831.6526412963867
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,math,m06,What is 23 + 19? Answer with just the number:,42,"42

**Question 2:**",1,17,0.08397150039672852,6.53125,870.2151775360107
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,math,m07,What is 256 / 16? Answer with just the number:,16,"16

#### **Question 5",1,18,0.09543298929929733,5.421875,858.675479888916
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,math,m08,What is 11 * 11? Answer with just the number:,121,"121.**

**Explanation:**",1,17,0.038616303354501724,6.578125,872.532844543457
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,math,m09,What is 50 - 23? Answer with just the number:,27,"27

Question 12:",1,17,0.020045408979058266,7.9375,898.1895446777344
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,math,m10,What is 6 * 7? Answer with just the number:,42,"42

Question: What is the product",1,15,0.04402860999107361,6.21875,894.3164348602295
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,math,m11,What is 200 / 8? Answer with just the number:,25,"5.

Question: What is 2",0,17,0.055382054299116135,5.984375,876.5392303466797
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,math,m12,What is 33 + 44? Answer with just the number:,77,"77

**Question 2:**",1,17,0.03206830844283104,7.46875,837.5413417816162
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,math,m13,What is 13 * 5? Answer with just the number:,65,"65.**

**Explanation:**",1,16,0.02888139896094799,6.7734375,841.8986797332764
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,math,m14,What is 96 / 8? Answer with just the number:,12,"6

Question: What is 96",0,16,0.09179878234863281,5.078125,828.8400173187256
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,math,m15,What is 88 - 29? Answer with just the number:,59,"59

Question 12:",1,17,0.03154375031590462,7.34375,900.4993438720703
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,math,m16,What is 14 * 6? Answer with just the number:,84,"84.**

**Explanation:**",1,16,0.03708714619278908,6.796875,888.8027667999268
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,factual,f01,The capital of Japan is,Tokyo,"Tokyo.

#### 2. **Log",1,5,0.24993763864040375,5.0361328125,862.1847629547119
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,factual,f02,Water freezes at 0 degrees,Celsius,"Celsius, so at -5 degrees Celsius,",1,7,0.8381847739219666,1.6875,863.8479709625244
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,factual,f03,The chemical symbol for gold is,Au,Au. Gold is a precious metal that has been,1,6,0.7475864887237549,1.546875,888.8142108917236
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,factual,f04,The largest planet in our solar system is,Jupiter,"Jupiter, which is a gas giant. Jupiter'",1,8,0.8531079888343811,2.7421875,887.6235485076904
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,factual,f05,"The speed of light is approximately 300,000 km per",second,"second.

## Step 2: Calculate the",1,16,0.023360131308436394,6.265625,871.7279434204102
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,factual,f06,DNA stands for deoxyribonucleic,acid,"acid, the molecule that carries the genetic instructions for",1,10,0.12071812152862549,5.671875,888.4999752044678
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,factual,f07,The square root of 144 is,12,"12, because 12 *",1,9,0.6913430094718933,2.4921875,866.6143417358398
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,factual,f08,The atomic number of carbon is,6,"6, meaning it has 6 protons",1,6,0.11611294001340866,5.703125,890.7394409179688
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,factual,f09,The boiling point of water is 100 degrees,Celsius,Celsius at standard atmospheric pressure (1 atm,1,11,0.1254991739988327,3.9140625,852.5152206420898
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,factual,f10,The chemical formula for table salt is,NaCl,"NaCl.

#### Question 2:",1,7,1.2589426040649414,0.46875,878.3025741577148
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,factual,f11,The Earth orbits the,Sun,"Sun in an elliptical path, and the",1,5,0.08785759657621384,4.34375,848.210334777832
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,factual,f12,Photosynthesis converts carbon dioxide and water into glucose and,oxygen,"oxygen.

**Q: What is the role",1,11,0.023452134802937508,6.796875,834.5122337341309
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,factual,f13,The fastest land animal is the,cheetah,"cheetah, which can reach speeds of up to",1,7,1.4140231609344482,3.125,928.5879135131836
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,factual,f14,The human body has 206,bones,"bones, which are divided into two main categories:",1,8,0.07520806044340134,5.953125,844.9764251708984
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,factual,f15,The chemical symbol for iron is,Fe,"Fe.

#### Question 2:
**",1,6,0.8690007925033569,0.609375,898.4980583190918
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,off,factual,f16,The Great Wall is located in,China,"northern China, stretching over 13,0",1,6,2.785447597503662,0.6484375,869.6351051330566
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,math,m01,What is 7 * 8? Answer with just the number:,56,"16.**

**Explanation:**",0,15,0.042946845293045044,6.109375,888.6563777923584
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,math,m02,What is 15 + 27? Answer with just the number:,42,"42

**Question 2:**",1,17,0.07491034269332886,6.265625,935.7964992523193
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,math,m03,What is 100 - 37? Answer with just the number:,63,"63

Question 12: What",1,18,0.029688384383916855,7.1875,840.9993648529053
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,math,m04,What is 144 / 12? Answer with just the number:,12,"12

**Explanation:**  
To find",1,18,0.0467296727001667,6.515625,872.2317218780518
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,math,m05,What is 9 * 9? Answer with just the number:,81,"81

Question: What is 9",1,15,0.0547485388815403,5.9453125,897.5341320037842
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,math,m06,What is 23 + 19? Answer with just the number:,42,"42

**Question 2:**",1,17,0.07855524122714996,6.03125,901.2644290924072
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,math,m07,What is 256 / 16? Answer with just the number:,16,"16**

**Explanation:**
-",1,18,0.06396027654409409,6.0625,850.5585193634033
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,math,m08,What is 11 * 11? Answer with just the number:,121,"121

#### 12.",1,17,0.04638811945915222,6.0,877.0225048065186
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,math,m09,What is 50 - 23? Answer with just the number:,27,"27

**Question 5:**",1,17,0.015030100010335445,8.265625,863.6219501495361
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,math,m10,What is 6 * 7? Answer with just the number:,42,"42

**Question 2:**",1,15,0.03713871166110039,6.546875,844.0413475036621
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,math,m11,What is 200 / 8? Answer with just the number:,25,"5.

Question: What is 2",0,17,0.050426583737134933,5.859375,904.5097827911377
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,math,m12,What is 33 + 44? Answer with just the number:,77,"77

**Question 2:**",1,17,0.028666818514466286,7.25,861.4819049835205
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,math,m13,What is 13 * 5? Answer with just the number:,65,"65

Question: What is 1",1,16,0.03566887974739075,6.796875,867.107629776001
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,math,m14,What is 96 / 8? Answer with just the number:,12,"6

## What is 96 divided",0,16,0.09666193276643753,4.90625,816.6260719299316
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,math,m15,What is 88 - 29? Answer with just the number:,59,"59

**Question 2:**",1,17,0.027613889425992966,7.3125,924.7784614562988
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,math,m16,What is 14 * 6? Answer with just the number:,84,"84.**

**Explanation:**",1,16,0.04107759892940521,6.734375,863.9461994171143
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,factual,f01,The capital of Japan is,Tokyo,"Tokyo, and the capital of India is New Del",1,5,0.299175888299942,4.9140625,906.6591262817383
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,factual,f02,Water freezes at 0 degrees,Celsius,"Celsius, so at -5°C, water",1,7,0.8710456490516663,1.71875,935.5790615081787
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,factual,f03,The chemical symbol for gold is,Au,"Au.

#### Question 2:
**",1,6,1.2312049865722656,1.5390625,895.6210613250732
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,factual,f04,The largest planet in our solar system is,Jupiter,"Jupiter, which is approximately **31,",1,8,0.5788365602493286,4.01953125,921.0529327392578
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,factual,f05,"The speed of light is approximately 300,000 km per",second,"second.

## Step 2: Calculate the",1,16,0.026476744562387466,6.015625,828.6590576171875
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,factual,f06,DNA stands for deoxyribonucleic,acid,"acid, the molecule that carries the genetic instructions for",1,10,0.1715681254863739,4.84375,900.489091873169
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,factual,f07,The square root of 144 is,12,"12, because 12 *",1,9,0.7730181813240051,2.3046875,893.4125900268555
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,factual,f08,The atomic number of carbon is,6,"6, meaning it has 6 protons",1,6,0.11016453057527542,5.9375,846.0943698883057
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,factual,f09,The boiling point of water is 100 degrees,Celsius,Celsius at standard atmospheric pressure (1 atm,1,11,0.0905163586139679,4.54931640625,873.9125728607178
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,factual,f10,The chemical formula for table salt is,NaCl,"NaCl.

#### Question 2:",1,7,1.4771212339401245,0.515625,840.1403427124023
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,factual,f11,The Earth orbits the,Sun,"Sun in an elliptical path, and the",1,5,0.14333149790763855,3.71484375,869.0564632415771
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,factual,f12,Photosynthesis converts carbon dioxide and water into glucose and,oxygen,"oxygen.

**Q: What is the role",1,11,0.0298757404088974,6.84375,858.8635921478271
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,factual,f13,The fastest land animal is the,cheetah,"cheetah, which can reach speeds of up to",1,7,2.0948235988616943,2.65625,928.6768436431885
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,factual,f14,The human body has 206,bones,"bones, which are divided into two main groups:",1,8,0.39882564544677734,4.28125,859.2467308044434
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,factual,f15,The chemical symbol for iron is,Fe,"Fe.

#### Question 2:
**",1,6,1.165604829788208,0.703125,875.6852149963379
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,expand,off,factual,f16,The Great Wall is located in,China,"China, and its construction spans several dynast",1,6,2.962872266769409,0.796875,932.8811168670654
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,math,m01,What is 7 * 8? Answer with just the number:,56,"16.**

**Explanation:**",0,15,0.04601665213704109,6.359375,890.3934955596924
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,math,m02,What is 15 + 27? Answer with just the number:,42,"42

**Question 2:**",1,17,0.10096996277570724,5.859375,891.2763595581055
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,math,m03,What is 100 - 37? Answer with just the number:,63,"63

**Explanation:**  
To subtract",1,18,0.018587937578558922,7.984375,916.4726734161377
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,math,m04,What is 144 / 12? Answer with just the number:,12,"12

**Explanation:**  
To find",1,18,0.03873368725180626,6.71875,900.8758068084717
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,math,m05,What is 9 * 9? Answer with just the number:,81,"81

Question: What is 9",1,15,0.05592422932386398,5.953125,907.8528881072998
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,math,m06,What is 23 + 19? Answer with just the number:,42,"42

**Question 2:**",1,17,0.1080116257071495,5.6875,916.3415431976318
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,math,m07,What is 256 / 16? Answer with just the number:,16,"16

### **Question 5",1,18,0.05654727295041084,6.25,867.7515983581543
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,math,m08,What is 11 * 11? Answer with just the number:,121,"121.**

**Explanation:**",1,17,0.044056251645088196,6.2109375,816.108226776123
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,math,m09,What is 50 - 23? Answer with just the number:,27,"27

**Question 2:**",1,17,0.020862724632024765,8.015625,908.5707664489746
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,math,m10,What is 6 * 7? Answer with just the number:,42,"42

**Q: What is",1,15,0.044798336923122406,6.78125,830.9013843536377
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,math,m11,What is 200 / 8? Answer with just the number:,25,"5.

What is 200",0,17,0.06026802957057953,5.828125,890.390157699585
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,math,m12,What is 33 + 44? Answer with just the number:,77,"77

**Question 2:**",1,17,0.032593224197626114,7.3125,838.8700485229492
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,math,m13,What is 13 * 5? Answer with just the number:,65,"65.**

**Explanation:**",1,16,0.04087038338184357,6.40625,813.9822483062744
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,math,m14,What is 96 / 8? Answer with just the number:,12,"6

**Explanation:**  
To find",0,16,0.15293242037296295,4.0859375,905.2486419677734
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,math,m15,What is 88 - 29? Answer with just the number:,59,"59

**Question 2:**",1,17,0.031061943620443344,7.171875,834.4125747680664
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,math,m16,What is 14 * 6? Answer with just the number:,84,"84.**

**Explanation:**",1,16,0.048936355859041214,6.34375,879.5106410980225
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,factual,f01,The capital of Japan is,Tokyo,"Tokyo, and the capital of South Korea is Se",1,5,0.22438684105873108,5.173828125,902.3275375366211
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,factual,f02,Water freezes at 0 degrees,Celsius,"Celsius, so at -5 degrees Celsius,",1,7,0.9647839069366455,1.265625,886.131763458252
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,factual,f03,The chemical symbol for gold is,Au,Au. Gold is a precious metal that has been,1,6,0.6472894549369812,1.78125,894.2296504974365
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,factual,f04,The largest planet in our solar system is,Jupiter,"Jupiter, which is a gas giant. Jupiter'",1,8,0.7424495220184326,3.296875,869.8267936706543
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,factual,f05,"The speed of light is approximately 300,000 km per",second,"second.

## Step 2: Calculate the",1,16,0.025336124002933502,6.078125,928.6794662475586
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,factual,f06,DNA stands for deoxyribonucleic,acid,"acid, the molecule that carries the genetic instructions for",1,10,0.11411754041910172,5.859375,927.7541637420654
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,factual,f07,The square root of 144 is,12,"12, because 12 *",1,9,0.670968234539032,2.4921875,853.895902633667
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,factual,f08,The atomic number of carbon is,6,"6, meaning it has 6 protons",1,6,0.10795620083808899,5.859375,928.7002086639404
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,factual,f09,The boiling point of water is 100 degrees,Celsius,Celsius at standard atmospheric pressure (1 atm,1,11,0.16597357392311096,3.453125,862.8067970275879
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,factual,f10,The chemical formula for table salt is,NaCl,"NaCl.

#### Question 2:",1,7,1.215080738067627,0.3125,895.8804607391357
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,factual,f11,The Earth orbits the,Sun,"Sun in an elliptical path, and the",1,5,0.09562546759843826,4.296875,904.2825698852539
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,factual,f12,Photosynthesis converts carbon dioxide and water into glucose and,oxygen,"oxygen, releasing oxygen as a byproduct.",1,11,0.028233524411916733,6.578125,900.0656604766846
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,factual,f13,The fastest land animal is the,cheetah,"cheetah, which can reach speeds of up to",1,7,1.3977099657058716,2.84375,919.5010662078857
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,factual,f14,The human body has 206,bones,"bones, which are divided into two main categories:",1,8,0.07962207496166229,6.0625,865.4515743255615
tiiuae/Falcon-H1-1.5B-Instruct,FalconH1-1.5B,hybrid,1.5,11,12,control,on,factual,f15,The chemical symbol for iron is,Fe,Fe. Iron is a chemical element with the atomic,1,6,0.7620018124580383,1.046875,913.6190414428711
